antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len
job=retired,"housing=no, loan=no",0.0975609756097561,0.5927396483267158,0.08564946114577425,0.877906976744186,1.4811004784688997,1.0,0.027821202772436125,3.3356562137049948,0.3599427241811348,0.14165103189493433,0.7002089136490252,0.5112022921998443,1,2
"age_bin=46-60, pdays_bin=91-365d",marital=married,0.06636415201361316,0.5208924182265079,0.050860276044620914,0.7663817663817664,1.4712860843532347,1.0,0.016291692418698378,2.0508141610060453,0.3430915094382234,0.09481847021501587,0.5123887775821476,0.4320112098696491,2,1
age_bin=61+,"default=no, housing=no",0.09491397239553791,0.6297976933257705,0.08735110606920023,0.9203187250996016,1.4612926259537053,1.0,0.027574505190104598,4.646038948761578,0.34877830198490317,0.1370513200830614,0.7847628891990769,0.5295079065305873,1,2
"age_bin=61+, loan=no",housing=no,0.09377954244658726,0.6341463414634146,0.0867838910947249,0.9254032258064515,1.4592897022332505,1.0,0.027313937348108587,4.904416611733678,0.34730523407638314,0.1353583013860218,0.7961021505376341,0.5311273731894511,2,1
"age_bin=61+, marital=married",housing=no,0.07487237663074305,0.6341463414634146,0.06920022688598979,0.9242424242424242,1.4574592074592074,1.0,0.02172018316893322,4.829268292682924,0.3392769195203586,0.10815602836879432,0.7929292929292928,0.5166829294736272,2,1
"age_bin=61+, default=no",housing=no,0.09472490073737946,0.6341463414634146,0.08735110606920023,0.9221556886227545,1.454168585905113,1.0,0.027281656821105935,4.699812382739215,0.3450021156788075,0.1361626878868258,0.7872255489021958,0.5299508317890159,2,1
age_bin=61+,housing=no,0.09491397239553791,0.6341463414634146,0.08735110606920023,0.9203187250996016,1.451271835733987,1.0,0.027161757720810337,4.591463414634144,0.3435576330917881,0.136122569239835,0.7822045152722442,0.5290323500274394,1,1
"housing=no, job=retired",marital=married,0.08772924938551711,0.5208924182265079,0.06617508035545472,0.7543103448275862,1.4481115839539394,1.0,0.02047757949383633,1.9500519117798274,0.33920355292376014,0.12199372603694668,0.48719313882916465,0.4406760435571688,2,1
"job=retired, marital=married",housing=no,0.07222537341652487,0.6341463414634146,0.06617508035545472,0.9162303664921466,1.4448248086991542,1.0,0.02037362404253651,4.3673780487804885,0.33184197502110685,0.10336680448907265,0.7710296684118674,0.5102916889109511,2,1
"job=retired, loan=no",housing=no,0.09359047078842882,0.6341463414634146,0.08564946114577425,0.9151515151515152,1.4431235431235432,1.0,0.02629940649945354,4.311846689895471,0.3387636863960746,0.13339222614840987,0.7680808080808081,0.5251070634791565,2,1
"job=technician, marital=married",education=secondary,0.07865380979391189,0.46322556248818303,0.052183777651730004,0.6634615384615385,1.4322645211930929,1.0,0.01574932236810661,1.5949869000351138,0.32756954172205915,0.10656370656370655,0.37303560300214067,0.3880572998430142,2,1
job=retired,"default=no, marital=married",0.0975609756097561,0.517110985063339,0.07222537341652487,0.7403100775193798,1.4316270566727607,1.0,0.021775521215223498,1.8594830724426648,0.33408801471628696,0.13314743813175325,0.46221613155833985,0.43999050493884895,1,2
"job=retired, loan=no",marital=married,0.09359047078842882,0.5208924182265079,0.06976744186046512,0.7454545454545454,1.431110377825441,1.0,0.021016875208523085,1.8822083569672898,0.33234632721796553,0.1280805275945852,0.4687091913611248,0.43969641973271734,2,1
job=retired,"default=no, housing=no",0.0975609756097561,0.6297976933257705,0.08772924938551711,0.8992248062015504,1.4277994596217352,1.0,0.026285571987880965,3.673545966228894,0.3320130475302889,0.13715637008572273,0.7277834525025537,0.5192611572286647,1,2
"age_bin=46-60, balance_bin=high",marital=married,0.07260351673284175,0.5208924182265079,0.05388542257515598,0.7421874999999999,1.424838362068965,1.0,0.016066801172437313,1.858356680818393,0.32150866462793054,0.09985984583041344,0.4618901687056035,0.4228178879310344,2,1
"default=no, job=retired",marital=married,0.09737190395159766,0.5208924182265079,0.07222537341652487,0.7417475728155339,1.4239937976847037,1.0,0.021505086899857903,1.8551910121304391,0.3298698008628763,0.13227146814404434,0.4609719465751219,0.44020228005567985,2,1
job=retired,marital=married,0.0975609756097561,0.5208924182265079,0.07222537341652487,0.7403100775193798,1.421234119782214,1.0,0.021406600906621658,1.8449217327994172,0.32842790434413466,0.1322256836275528,0.457971586424625,0.4394835324076028,1,1
"default=no, job=retired",housing=no,0.09737190395159766,0.6341463414634146,0.08772924938551711,0.9009708737864077,1.4207617625093352,1.0,0.02598121273328445,3.6944045911047327,0.32809994510495066,0.13627019089574155,0.7293203883495144,0.5196565758317847,2,1
job=retired,housing=no,0.0975609756097561,0.6341463414634146,0.08772924938551711,0.8992248062015504,1.4180083482409065,1.0,0.025861313632988853,3.630393996247656,0.32665424044734387,0.13623018203170875,0.7245478036175712,0.5187835420393561,1,1
"age_bin=61+, contact=cellular",housing=no,0.06806579693703914,0.6341463414634146,0.06088107392701834,0.8944444444444444,1.4104700854700853,1.0,0.017717397820603276,3.4659820282413327,0.3122715227031298,0.09492924528301885,0.7114814814814813,0.4952246074339097,2,1
"age_bin=46-60, housing=no",marital=married,0.16921913405180564,0.5208924182265079,0.12403100775193798,0.7329608938547486,1.4071252876942886,1.0,0.03588604380549734,1.794147638858893,0.34826419341230275,0.21910487641950566,0.442632268191699,0.485536708270387,2,1
month=jul,"contact=cellular, previous_bin=0",0.11854792966534317,0.4942333144261675,0.08243524295708074,0.6953748006379585,1.4069767867536964,1.0,0.023844906760218,1.6602916851036282,0.32815876164500024,0.15543672014260249,0.39769619460716354,0.43108449289740314,1,2
month=jul,"contact=cellular, pdays_bin=never_contacted",0.11854792966534317,0.4942333144261675,0.08243524295708074,0.6953748006379585,1.4069767867536964,1.0,0.023844906760218,1.6602916851036282,0.32815876164500024,0.15543672014260249,0.39769619460716354,0.43108449289740314,1,2
month=jul,"contact=cellular, poutcome=unknown",0.11854792966534317,0.4946114577424844,0.08243524295708074,0.6953748006379585,1.4059011164274322,1.0,0.023800078652951848,1.6590503455259806,0.32754182754182765,0.1553259707873174,0.39724553706478216,0.43102073365231264,1,2
"job=retired, previous_bin=0",housing=no,0.05861221402911704,0.6341463414634146,0.05199470599357156,0.8870967741935483,1.3988833746898262,1.0,0.014825984901936366,3.2404181184668954,0.3028976245686427,0.08114488049572144,0.6913978494623653,0.48454421297632094,2,1
"job=retired, pdays_bin=never_contacted",housing=no,0.05861221402911704,0.6341463414634146,0.05199470599357156,0.8870967741935483,1.3988833746898262,1.0,0.014825984901936366,3.2404181184668954,0.3028976245686427,0.08114488049572144,0.6913978494623653,0.48454421297632094,2,1
"housing=yes, job=management",age_bin=31-45,0.08148988466628852,0.4433730383815466,0.05048213272830403,0.6194895591647331,1.3972197349348714,1.0,0.01435171496644988,1.4628428076680084,0.30951532897587364,0.10641689916301317,0.3163995510945222,0.36667441710901905,2,1
"age_bin=46-60, education=secondary",marital=married,0.11854792966534317,0.5208924182265079,0.08621667612024958,0.7272727272727273,1.3962052466589672,1.0,0.02446595836112301,1.756727799836138,0.32193800943800943,0.15584415584415584,0.4307598478869197,0.4463949843260188,2,1
"contact=cellular, job=retired",housing=no,0.06920022688598979,0.6341463414634146,0.061259217243335225,0.8852459016393444,1.3959646910466583,1.0,0.017376146535146582,3.188153310104532,0.3047374004107704,0.09540636042402827,0.6863387978142079,0.49092348749230186,2,1
"contact=cellular, job=retired",marital=married,0.06920022688598979,0.5208924182265079,0.050293061070145584,0.726775956284153,1.3952515545505935,1.0,0.014247187545679357,1.7535337492909813,0.30434404108992774,0.09316987740805602,0.4297229805788813,0.411663840211042,2,1
"job=retired, poutcome=unknown",housing=no,0.058801285687275474,0.6341463414634146,0.05199470599357156,0.8842443729903537,1.3943853574078655,1.0,0.014706085801640768,3.1605691056910583,0.3005084188611709,0.08112094395280235,0.6836012861736336,0.4831180123747237,2,1
"age_bin=46-60, contact=cellular",marital=married,0.1970126678010966,0.5208924182265079,0.14274910190962375,0.7245681381957774,1.3910130246524377,1.0,0.04012669695745487,1.7394777010730968,0.350067129582705,0.24819197896120973,0.42511479199584307,0.49930766256431336,2,1
month=aug,"contact=cellular, housing=no",0.13008130081300814,0.5450935904707884,0.0985063339005483,0.757267441860465,1.3892429760665972,1.0,0.027599850587275,1.874105447641302,0.3220801119342743,0.17081967213114752,0.46641209476309203,0.46899098766627134,1,2
"housing=yes, pdays_bin=91-365d",age_bin=31-45,0.09283418415579504,0.4433730383815466,0.0570996407638495,0.615071283095723,1.3872545911698417,1.0,0.015939466469022612,1.446052053728363,0.30771858583460543,0.1191791633780584,0.30846196205614096,0.3719279656416781,2,1
"age_bin=46-60, campaign_bin=2-3",marital=married,0.0903762525997353,0.5208924182265079,0.0652297220646625,0.7217573221757322,1.38561687004989,1.0,0.018153417297736667,1.7219054442686406,0.305950433637889,0.11945983379501383,0.41924801775353093,0.42349209121490783,2,1
"education=tertiary, housing=yes",age_bin=31-45,0.11608999810928342,0.4433730383815466,0.07128001512573265,0.6140065146579804,1.384853072932221,1.0,0.01980883993831166,1.4420630988764993,0.3144004879501836,0.14601084430673894,0.3065490679436339,0.38738705263815865,2,1
"age_bin=46-60, loan=no",marital=married,0.21875590848931745,0.5208924182265079,0.15730761958782377,0.7191011235955056,1.3805175472583044,1.0,0.04335932541348654,1.7056229911136318,0.3528141638431751,0.2701298701298701,0.4137039631794116,0.5105487469157202,2,1
age_bin=46-60,"default=no, marital=married",0.24522594063149933,0.517110985063339,0.17470221213840045,0.7124132613723979,1.3776796122115587,1.0,0.047893184415361945,1.6791073790156823,0.36321045771196075,0.2972972972972973,0.4044454735311718,0.5251280200829083,1,2
"age_bin=46-60, default=no",marital=married,0.24352429570807335,0.5208924182265079,0.17470221213840045,0.7173913043478262,1.3772350666771878,1.0,0.047852252850114935,1.6953037508908186,0.36208372149386897,0.2962487976915678,0.4101352046944169,0.5263907519924249,2,1
age_bin=46-60,marital=married,0.24522594063149933,0.5208924182265079,0.1758366420873511,0.7170393215111797,1.3765593362877055,1.0,0.04810030885993938,1.6931949143330227,0.3624278126144763,0.2978859705317105,0.4094005412283461,0.5273036897937023,1,1
age_bin=46-60,"loan=no, marital=married",0.24522594063149933,0.4698430705237285,0.15730761958782377,0.6414803392444102,1.3653076516151652,1.0,0.04208991066945057,1.4787387903886542,0.3544959510366887,0.28203389830508474,0.32374804360331144,0.48814459618156125,1,2
"month=aug, previous_bin=0",housing=no,0.0858385328039327,0.6341463414634146,0.07430516165626773,0.8656387665198239,1.3650457472043376,1.0,0.01987097012206651,2.722910835665735,0.29253455639145237,0.11508052708638361,0.6327459618208519,0.4914061453350461,2,1
"month=aug, pdays_bin=never_contacted",housing=no,0.0858385328039327,0.6341463414634146,0.07430516165626773,0.8656387665198239,1.3650457472043376,1.0,0.01987097012206651,2.722910835665735,0.29253455639145237,0.11508052708638361,0.6327459618208519,0.4914061453350461,2,1
"contact=cellular, job=blue-collar",education=secondary,0.09718283229343921,0.46322556248818303,0.06144828890149367,0.632295719844358,1.364984515206861,1.0,0.01643071674817053,1.459799263921026,0.29617398308497783,0.1231527093596059,0.3149743086498095,0.3824743905344239,2,1
"month=aug, poutcome=unknown",housing=no,0.08602760446209114,0.6341463414634146,0.07430516165626773,0.8637362637362638,1.3620456466610313,1.0,0.019751071021770913,2.684893784421716,0.29082958812735493,0.11504683840749416,0.6275457875457876,0.4904548939432661,2,1
"job=technician, poutcome=unknown",education=secondary,0.10550198525241067,0.46322556248818303,0.0665532236717716,0.6308243727598566,1.361808207153829,1.0,0.01768200720960368,1.4539812433572517,0.297018216406295,0.13253012048192772,0.3122332185723429,0.3872489210738058,2,1
"job=technician, previous_bin=0",education=secondary,0.10550198525241067,0.46322556248818303,0.0665532236717716,0.6308243727598566,1.361808207153829,1.0,0.01768200720960368,1.4539812433572517,0.297018216406295,0.13253012048192772,0.3122332185723429,0.3872489210738058,2,1
"job=technician, pdays_bin=never_contacted",education=secondary,0.10550198525241067,0.46322556248818303,0.0665532236717716,0.6308243727598566,1.361808207153829,1.0,0.01768200720960368,1.4539812433572517,0.297018216406295,0.13253012048192772,0.3122332185723429,0.3872489210738058,2,1
"housing=yes, job=blue-collar",education=secondary,0.0822461712989223,0.46322556248818303,0.051805634335413124,0.6298850574712643,1.359780436312456,1.0,0.013707105372970388,1.4502911820971451,0.2882986114243953,0.10494063577173497,0.3104832930487908,0.37086089608257095,2,1
"age_bin=46-60, campaign_bin=1",marital=married,0.12119493287956136,0.5208924182265079,0.08527131782945736,0.703588143525741,1.3507360040318126,1.0,0.022141796165023334,1.6163576837726756,0.2954726730806659,0.1531409168081494,0.38132505568573155,0.4336452514361917,2,1
"balance_bin=low, duration_bin=high",previous_bin=0,0.07090187180941576,0.6398184912081679,0.061259217243335225,0.8640000000000001,1.3503829787234043,1.0,0.015894888598399895,2.6483934469987673,0.279270112603446,0.0943231441048035,0.6224125984251971,0.47987234042553195,2,1
"balance_bin=low, duration_bin=high",pdays_bin=never_contacted,0.07090187180941576,0.6398184912081679,0.061259217243335225,0.8640000000000001,1.3503829787234043,1.0,0.015894888598399895,2.6483934469987673,0.279270112603446,0.0943231441048035,0.6224125984251971,0.47987234042553195,2,1
"balance_bin=low, duration_bin=high",poutcome=unknown,0.07090187180941576,0.6401966345244848,0.061259217243335225,0.8640000000000001,1.3495853514471352,1.0,0.01586807752946081,2.6456129814376137,0.2787990473175659,0.09426825720104742,0.6220157645822388,0.4798440637920851,2,1
"age_bin=46-60, duration_bin=high",previous_bin=0,0.06863301191151447,0.6398184912081679,0.05899035734543392,0.8595041322314049,1.3433561924857862,1.0,0.015077687217136516,2.563644856694803,0.2744308067085168,0.0908296943231441,0.6099303702739635,0.4758513568958443,2,1
"age_bin=46-60, duration_bin=high",pdays_bin=never_contacted,0.06863301191151447,0.6398184912081679,0.05899035734543392,0.8595041322314049,1.3433561924857862,1.0,0.015077687217136516,2.563644856694803,0.2744308067085168,0.0908296943231441,0.6099303702739635,0.4758513568958443,2,1
"age_bin=46-60, duration_bin=high",poutcome=unknown,0.06863301191151447,0.6401966345244848,0.05899035734543392,0.8595041322314049,1.3425627157034554,1.0,0.015051734102403479,2.5609533660316064,0.2739584309316343,0.09077684026767528,0.6095204179568577,0.47582412754511766,2,1
job=technician,education=secondary,0.15882019285309132,0.46322556248818303,0.09793911892607299,0.6166666666666667,1.3312448979591838,1.0,0.02436954575721806,1.4002811413351748,0.29580288312587716,0.18686868686868688,0.285857696371962,0.41404761904761905,1,1
"age_bin=46-60, poutcome=unknown",marital=married,0.15711854792966534,0.5208924182265079,0.10871620344110418,0.6919374247894103,1.32836916141967,1.0,0.02687434306178331,1.5552281267725465,0.2932763766165368,0.1909664563268017,0.3570075136981812,0.45032442927310806,2,1
"age_bin=46-60, previous_bin=0",marital=married,0.15711854792966534,0.5208924182265079,0.10871620344110418,0.6919374247894103,1.32836916141967,1.0,0.02687434306178331,1.5552281267725465,0.2932763766165368,0.1909664563268017,0.3570075136981812,0.45032442927310806,2,1
"age_bin=46-60, pdays_bin=never_contacted",marital=married,0.15711854792966534,0.5208924182265079,0.10871620344110418,0.6919374247894103,1.32836916141967,1.0,0.02687434306178331,1.5552281267725465,0.2932763766165368,0.1909664563268017,0.3570075136981812,0.45032442927310806,2,1
"age_bin=<=30, duration_bin=low",housing=no,0.06447343543202874,0.6341463414634146,0.05426356589147287,0.8416422287390029,1.3272050530115045,1.0,0.013377972690674152,2.3102981029810286,0.2635274450099853,0.08421361502347417,0.5671554252199411,0.4636058490147012,2,1
"default=no, job=technician",education=secondary,0.1569294762715069,0.46322556248818303,0.096237474002647,0.6132530120481927,1.323875583968527,1.0,0.02354372908580224,1.387921442787564,0.2901797693105178,0.1836881992060628,0.2794981263553685,0.41050405704450454,2,1
job=technician,"default=no, education=secondary",0.15882019285309132,0.45793155605974667,0.096237474002647,0.6059523809523809,1.3232378789666155,1.0,0.02350869595572183,1.3756419725371987,0.2903992464698143,0.18488921176897927,0.2730666699885394,0.40805463804018716,1,2
